song_id,歌名,别名,作者,来源,本家,收录方式,更新时间,真实作者
221412,Pursuing My True Self,,目黒 将司,CHUNITHM,,,2015/8/13,
221413,"((/td))((td style=""text-align:center;""))目黒 将司((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))5((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))8+((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))11((/td))((/tr))((tr))((td style=""background-color:#ccffff; text-align:center;""))((a href=""/chunithmwiki/Your%20Affection%20%28Daisuke%20Asakura%20Remix%29"" title=""Your Affection (Daisuke Asakura Remix)"" class=""rel-wiki-page""))Your Affection (Daisuke Asakura Remix)",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3",CHUNITHM,,,2015/8/13,
221414,"((/td))((td style=""text-align:center;""))目黒 将司 Remixed by 浅倉 大介((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))5((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))9+((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))11((/td))((/tr))((tr))((td style=""background-color:#ccffff; text-align:center;""))((a href=""/chunithmwiki/Dance%21"" title=""Dance!"" class=""rel-wiki-page""))Dance!",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))3",CHUNITHM,,,2015/8/13,
221415,Dance!,,小塚 良太,CHUNITHM,,,2015/8/13,
221416,コネクト,,ClariS,CHUNITHM,,,2015/7/28,
221417,Magia,,Kalafina,CHUNITHM,,,2015/7/28,
221418,君の知らない物語,,supercell,CHUNITHM,,,2015/7/28,
221419,staple stable,,戦場ヶ原 ひたぎ,CHUNITHM,,,2015/7/28,
221420,((strong))2015/7/16((/strong))CHUNITHM稼働開始,,CHUNITHM稼働開始((/a)),CHUNITHM,,,2015/7/28,
221421,天体観測,,BUMP OF CHICKEN [cover],CHUNITHM,,,2015/7/16,
221422,紅蓮の弓矢,,Linked Horizon,CHUNITHM,,,2015/7/16,
221423,情熱大陸,,→Pia-no-jaC← × 葉加瀬 太郎,CHUNITHM,,,2015/7/16,"['→Pia-no-jaC←', '葉加瀬 太郎']"
221424,そばかす,,JUDY AND MARY [cover],CHUNITHM,,,2015/7/16,
221425,1／3の純情な感情,,SIAM SHADE [cover by 湯毛],CHUNITHM,,,2015/7/16,
221426,STAY AWAY,,L'Arc～en～Ciel [cover],CHUNITHM,,,2015/7/16,
221427,睡蓮花,,湘南乃風 [cover],CHUNITHM,,,2015/7/16,
221428,ブルーバード,,いきものがかり [cover],CHUNITHM,,,2015/7/16,
221429,空色デイズ,,中川 翔子,CHUNITHM,,,2015/7/16,
221430,crossing field,,LiSA,CHUNITHM,,,2015/7/16,
221431,魂のルフラン,,[cover],CHUNITHM,,,2015/7/16,
221432,Butter-Fly,,和田 光司 [cover],CHUNITHM,,,2015/7/16,
221433,V.I.P,,シド [cover],CHUNITHM,,,2015/7/16,
221434,only my railgun,,fripSide [cover],CHUNITHM,,,2015/7/16,
221435,Emotions,,MAN WITH A MISSHON,CHUNITHM,,,2015/7/16,
221436,マジLOVE1000%,,ST☆RISH,CHUNITHM,,,2015/7/16,
221437,太陽曰く燃えよカオス,,後ろから這いより隊G [cover],CHUNITHM,,,2015/7/16,
221438,キラーボール,,ゲスの極み乙女。,CHUNITHM,,,2015/7/16,
221439,"((/td))((td style=""text-align:center;""))Scatman John((/td))((td style=""text-align:center; background-color:#c0ff20; width:25px;""))2((/td))((td style=""text-align:center; background-color:#ffe080; width:25px;""))5((/td))((td style=""text-align:center; background-color:#ffa0c0; width:25px;""))9((/td))((td style=""text-align:center; background-color:#c0a0ff; width:25px;""))11((/td))((/tr))((tr))((td rowspan=""11"" style=""background-color:violet; text-align:center; width:29px;""))nico((/td))((td style=""text-align:center;""))((a href=""/chunithmwiki/%E5%85%AD%E5%85%86%E5%B9%B4%E3%81%A8%E4%B8%80%E5%A4%9C%E7%89%A9%E8%AA%9E"" title=""六兆年と一夜物語"" class=""rel-wiki-page""))六兆年と一夜物語",,"((td style=""text-align:center; background-color:#c0ff20; width:25px;""))2",CHUNITHM,,,2015/7/16,
221440,六兆年と一夜物語,,kemu feat.IA,CHUNITHM,,,2015/7/16,"['kemu', 'IA']"
221441,Sweet Devil,,八王子P,CHUNITHM,,,2015/7/16,
221442,天ノ弱,,164 feat.GUMI,CHUNITHM,,,2015/7/16,"['164', 'GUMI']"
221443,ストリーミングハート,,DECO*27,CHUNITHM,,,2015/7/16,
221444,一触即発☆禅ガール,,れるりり feat.GUMI,CHUNITHM,,,2015/7/16,"['れるりり', 'GUMI']"
221445,ODDS＆ENDS,,ryo(supercell),CHUNITHM,,,2015/7/16,
221446,千本桜,,黒うさP,CHUNITHM,,,2015/7/16,
221447,腐れ外道とチョコレゐト,,ピノキオP,CHUNITHM,,,2015/7/16,
221448,M.S.S.Planet,,M.S.S. Project,CHUNITHM,,,2015/7/16,
221449,タイガーランペイジ,,sasakure.UK,CHUNITHM,,,2015/7/16,
221450,ロストワンの号哭,,Neru,CHUNITHM,,,2015/7/16,
221451,Bad Apple!! feat.nomico,,Masayoshi Minoshima,CHUNITHM,,,2015/7/16,
221452,ナイト・オブ・ナイツ,,ビートまりお,CHUNITHM,,,2015/7/16,
221453,魔理沙は大変なものを盗んでいきました,,ARM＋夕野ヨシミ (IOSYS)feat. 藤崎 かりん,CHUNITHM,,,2015/7/16,
221454,"Help me, ERINNNNNN!!",,ビートまりお,CHUNITHM,,,2015/7/16,
221455,sweet little sister,,Silver Forest,CHUNITHM,,,2015/7/16,
221456,チルノのパーフェクトさんすう教室,,ARM + 夕野 ヨシミ feat. miko,CHUNITHM,,,2015/7/16,"['ARM', '夕野 ヨシミ', 'miko']"
221457,Dreaming,,Alstromeria Records,CHUNITHM,,,2015/7/16,
221458,Unlimited Spark!,,t+pazolite feat. 鈴木 ななこ,CHUNITHM,,,2015/7/16,"['t+pazolite', '鈴木 ななこ']"
221459,FLOWER,,DJ YOSHITAKA,CHUNITHM,,,2015/7/16,
221460,ちくわパフェだよ☆CKP,,日向美ビタースイーツ♪,CHUNITHM,,,2015/7/16,
221461,Blue Noise,,from PACA PACA PASSION,CHUNITHM,,,2015/7/16,
221462,JET,,from PACA PACA PASSION,CHUNITHM,,,2015/7/16,
221463,L9,,paraoka,CHUNITHM,,,2015/7/16,
221464,Altale,,削除,CHUNITHM,,,2015/7/16,
221465,Aragami,,xi,CHUNITHM,,,2015/7/16,
221466,B.B.K.K.B.K.K.,,nora2r,CHUNITHM,,,2015/7/16,
221467,Reach For The Stars,,ソニック カラーズ,CHUNITHM,,,2015/7/16,
221468,The Concept of Love,,長沼英樹,CHUNITHM,,,2015/7/16,
221469,All I Want,,The Offspring,CHUNITHM,,,2015/7/16,
221470,Change Our MIRAI！,,イロドリミドリ,CHUNITHM,CHUNITHM,,2015/7/16,
221471,言ノ葉カルマ,,そらる・ろん×れるりり,CHUNITHM,CHUNITHM,,2015/7/16,
221472,Invitation,,れるりり feat.ろん,CHUNITHM,CHUNITHM,,2015/7/16,"['れるりり', 'ろん']"
221473,ＧＯ！ＧＯ！ラブリズム&#9829;,,片霧烈火オンザみんマンション,CHUNITHM,CHUNITHM,,2015/7/16,
221474,Theme of SeelischTact,,植松 伸夫,CHUNITHM,CHUNITHM,,2015/7/16,
221475,Infantoon Fantasy,,t+pazolite,CHUNITHM,CHUNITHM,,2015/7/16,
221476,Counselor,,DECO*27 feat.echo,CHUNITHM,CHUNITHM,,2015/7/16,"['DECO*27', 'echo']"
221477,Guilty,,MintJam,CHUNITHM,CHUNITHM,,2015/7/16,
221478,幾四音-Ixion-,,M.S.S Project,CHUNITHM,CHUNITHM,,2015/7/16,
221479,Grab your sword,,古代 祐三,CHUNITHM,CHUNITHM,,2015/7/16,
221480,My First Phone,,cubesato,CHUNITHM,CHUNITHM,,2015/7/16,
221481,今ぞ&#9825;崇め奉れ☆オマエらよ！！～姫の秘メタル渇望～,,あべにゅうぷろじぇくと feat.佐倉 紗織produced by ave;new,CHUNITHM,CHUNITHM,,2015/7/16,"['あべにゅうぷろじぇくと', '佐倉 紗織produced by ave;new']"
221482,Anemone,,ESTi,CHUNITHM,CHUNITHM,,2015/7/16,
221483,リリーシア,,TaNaBaTa,CHUNITHM,CHUNITHM,,2015/7/16,
221484,砂漠のハンティングガール&#9825;,,海田 明里,CHUNITHM,CHUNITHM,,2015/7/16,
221485,昵懇レファレンス,,halyosy,CHUNITHM,CHUNITHM,,2015/7/16,
221486,Teriqma,,owl＊tree,CHUNITHM,CHUNITHM,,2015/7/16,
221487,After the rain,,霜月 はるか,CHUNITHM,CHUNITHM,,2015/7/16,
221488,The ether,,浜渦 正志,CHUNITHM,CHUNITHM,,2015/7/16,
221489,We Gonna Journey,,Queen P.A.L.,CHUNITHM,CHUNITHM,,2015/7/16,
221490,overcome,,景山 将太,CHUNITHM,CHUNITHM,,2015/7/16,
221491,Memories of Sun and Moon,,Aiko Oi,CHUNITHM,CHUNITHM,,2015/7/16,
221492,luna blu,,WASi303,CHUNITHM,CHUNITHM,,2015/7/16,
221493,閃鋼のブリューナク,,sasakure.UK,CHUNITHM,CHUNITHM,,2015/7/16,
221494,Gate of Fate,,Godspeed,CHUNITHM,CHUNITHM,,2015/7/16,
221495,こころここから,,ふわりP,CHUNITHM,CHUNITHM,,2015/7/16,
221496,The wheel to the right,,Sampling Masters MEGA,CHUNITHM,CHUNITHM,,2015/7/16,
210001,ハロ／ハワユ,,ナノウ,maimai,,,1888/8/8,
210002,深海少女,,ゆうゆ,maimai,,,2023/3/23,
210003,むかしむかしのきょうのぼく,,DECO*27,maimai,,,1888/8/8,
210004,Live ＆ Learn,,Crush 40「ソニックアドベンチャー2」,maimai,,,1888/8/8,
210005,Back 2 Back,,長沼英樹「ソニック ラッシュ」,maimai,,,1888/8/8,
210006,Danza zandA,,福山光晴,maimai,,,1888/8/8,
210007,シアワセうさぎ,,あまね＋ビートまりお（COOL&CREATE）,maimai,,,1888/8/8,"['COOL', 'CREATE']"
210008,"Endless, Sleepless Night",,samfree feat. (V)・∀・(V)かにぱん。,maimai,,,1888/8/8,
210009,Tachyon,,mamenoi（MANYO & やなぎなぎ）,maimai,,,1888/8/8,"['MANYO', 'やなぎなぎ']"
210010,POP STAR,,平井堅 ［cover］,maimai,,,1888/8/8,
210011,からくりピエロ,,40mP,maimai,,,2026/3/19,
210012,リリリリ★バーニングナイト,,samfree,maimai,,,1888/8/8,
210013,待チ人ハ来ズ。,,豚乙女,maimai,,,1888/8/8,
210014,幻想のサテライト,,豚乙女,maimai,,,1888/8/8,
210015,レッツゴー！陰陽師,,「新豪血寺一族 -煩悩解放-」,maimai,,,1888/8/8,
210016,Jack-the-Ripper◆,,sasakure.UK,maimai,,,1888/8/8,
210017,バラライカ,,Performed by 光吉猛修,maimai,,,1888/8/8,
210018,VICTORY,,EXILE,maimai,,,1888/8/8,
210019,Outlaw’s Lullaby,,「龍が如く２」,maimai,,,1888/8/8,
210020,Brand-new Japanesque,,「龍が如く 見参！」,maimai,,,1888/8/8,
210021,タカハせ！名人マン,,ビートまりお + ARM feat. 高橋名人,maimai,,,1888/8/8,"['ビートまりお', 'ARM', '高橋名人']"
210022,言ノ葉カルマ,,そらる・ろん×れるりり,maimai,maimai,,2024/3/8,
210023,火炎地獄,,山根ミチル,maimai,maimai,,2022/10/7,
210024,患部で止まってすぐ溶ける～狂気の優曇華院,,ARM＋夕野ヨシミ (IOSYS) feat. miko,maimai,,,2016/10/6,
210025,エピクロスの虹はもう見えない,,SYNC.ART’S feat. 美里,maimai,,,2015/11/12,"['SYNC.ART’S', '美里']"
210026,神々の祈り,,舞風-MAIKAZE/沙紗飛鳥,maimai,,,1888/8/8,
210027,リッジでリッジでGOGOGO -GMT mashup-,,Hiro(SEGA) 「RIDGE RACER」「電車でGO!」,maimai,,,1888/8/8,
210028,電車で電車でOPAOPAOPA -GMT mashup-,,Yuji Masubuchi(BNSI) 「電車でGO!」「ファンタジーゾーン」,maimai,,,1888/8/8,
210029,オパ オパ RACER -GMT mashup-,,COSIO(ZUNTATA / TAITO) 「ファンタジーゾーン」「RIDGE RACER」,maimai,,,1888/8/8,
210030,ファンタジーゾーン OPA-OPA -GMT remix-,,Hiro(SEGA)「ファンタジーゾーン」,maimai,,,1888/8/8,
210031,RIDGE RACER STEPS -GMT remix-,,Yuji Masubuchi(BNSI)「RIDGE RACER」,maimai,,,1888/8/8,
210032,電車で電車でGOGOGOGC -GMT remix-,,COSIO(ZUNTATA / TAITO) / 沢城千春「電車でGO!」,maimai,,,1888/8/8,
210033,CYCLES,,Masayoshi Minoshima feat. 綾倉盟,maimai,,,2023/12/25,"['Masayoshi Minoshima', '綾倉盟']"
210034,End of Twilight,,ALiCE’S EMOTiON feat. Ayumi Nomiya,maimai,,,1888/8/8,"['ALiCE’S EMOTiON', 'Ayumi Nomiya']"
210035,Heartbeats,,RAMM feat. 若井友希,maimai,,,1888/8/8,"['RAMM', '若井友希']"
210036,Life Feels Good,,Cranky,maimai,,,1888/8/8,
210037,MYTHOS,,Cranky feat. まらしぃ & てっぺい先生,maimai,,,1888/8/8,"['Cranky', 'まらしぃ', 'てっぺい先生']"
210038,キズナの物語,,Trefle「チェインクロニクル」,maimai,,,1888/8/8,
210039,かせげ！ジャリンコヒーロー,,角田信朗「ヒーローバンク」,maimai,,,1888/8/8,
210040,恋のヒメヒメぺったんこ,,姫野湖鳥（田村ゆかり）「弱虫ペダル」,maimai,,,1888/8/8,
210041,M.S.S.Planet,,M.S.S Project,maimai,,,2022/9/15,
210042,magicians operation,,EZFG,maimai,,,1888/8/8,
210043,二息歩行,,DECO*27,maimai,,,1888/8/8,
